,GVKEY,TICKER,CEOANN,SALARY,BONUS,STOCK_AWARDS,OPTION_AWARDS,OTHCOMP,TOTAL_CURR,AGE,TDC1,YEAR,BECAMECEO,JOINED_CO,LEFTOFC,GENDER,CUSIP,NAICSDESC,SIC,MKVALT,size_category,signature_index
456,3062,CTAS,CEO,1236.0,0.0,4819.091,0.0,635.892,1236.0,60.0,8621.245,2018,2003-07-10,1981-01-01,2021-05-31,MALE,17290810,Linen Supply,7200,22911.4897,Medium,9ba1636006be6e7784f3d273b3ed1c2a
457,3121,CLX,CEO,1075.0,0.0,2500.108,2500.005,201.851,1075.0,59.0,8244.214,2010,2006-10-02,,2014-11-20,MALE,18905410,Polish and Other Sanitation Good Manufacturing,2842,8625.6324,Small,f714a8a16650d887e6629031b732fd49
458,3121,CLX,CEO,1135.385,0.0,2625.295,2625.018,246.354,1135.385,60.0,7364.602,2011,2006-10-02,,2014-11-20,MALE,18905410,Polish and Other Sanitation Good Manufacturing,2842,8839.1585,Small,2e6987e9b2bb9d3c9677af54315f3abc
459,3121,CLX,CEO,1154.423,0.0,2625.408,2625.111,334.86,1154.423,61.0,9480.022,2012,2006-10-02,,2014-11-20,MALE,18905410,Polish and Other Sanitation Good Manufacturing,2842,9388.0625,Small,cf2635b462e015c744468d105e24d0b9
460,3121,CLX,CEO,1150.0,0.0,2699.798,2699.456,464.916,1150.0,62.0,8930.96,2013,2006-10-02,,2014-11-20,MALE,18905410,Polish and Other Sanitation Good Manufacturing,2842,10838.7124,Medium,4e87005b06ef5f23e431c5c4e5b48d5f
461,3121,CLX,CEO,1154.424,0.0,2699.867,2700.006,347.274,1154.424,63.0,7321.781,2014,2006-10-02,,2014-11-20,MALE,18905410,Polish and Other Sanitation Good Manufacturing,2842,11771.9544,Medium,5d5070f9f0610aedf382d0139e2a5455
462,3121,CLX,CEO,789.762,0.0,2000.344,2999.979,144.371,789.762,51.0,7615.277,2015,2014-11-20,,2020-09-14,MALE,18905410,Polish and Other Sanitation Good Manufacturing,2842,13378.4283,Medium,5fd375502ade238bef13454ebd7be2cc
463,3121,CLX,CEO,976.154,0.0,2175.084,2175.01,428.424,976.154,52.0,8223.892,2016,2014-11-20,,2020-09-14,MALE,18905410,Polish and Other Sanitation Good Manufacturing,2842,17901.4385,Medium,966a9bf471d9b259e3da9ac2faca1089
464,3121,CLX,CEO,1010.577,0.0,2374.406,2374.959,550.92,1010.577,53.0,7880.342,2017,2014-11-20,,2020-09-14,MALE,18905410,Polish and Other Sanitation Good Manufacturing,2842,17189.8254,Medium,975c902fc800a6b1bbc46f0d1911bb43
465,3121,CLX,CEO,1061.538,0.0,2624.635,2625.829,420.015,1061.538,54.0,8001.857,2018,2014-11-20,,2020-09-14,MALE,18905410,Polish and Other Sanitation Good Manufacturing,2842,17309.7008,Medium,3b1923f83cf35922f1be63d0afa26af9
466,3121,CLX,CEO,1166.346,0.0,2874.521,2874.816,381.504,1166.346,55.0,8503.187,2019,2014-11-20,,2020-09-14,MALE,18905410,Polish and Other Sanitation Good Manufacturing,2842,19243.7835,Medium,9babec6639fd510bc9ae9daa03b84dc0
467,3144,KO,CEO,1200.0,0.0,5119.578,5687.523,737.848,1200.0,57.0,19244.949,2010,2008-07-01,1978-01-01,2017-04-30,MALE,19121610,Soft Drink Manufacturing,2086,150744.84,Medium,43ee34fd36ff140894708f745ba51f72
468,3144,KO,CEO,1350.0,0.0,5600.141,7454.88,756.79,1350.0,58.0,21161.811,2011,2008-07-01,1978-01-01,2017-04-30,MALE,19121610,Soft Drink Manufacturing,2086,158342.11,Medium,7d8ed227c67b9838509819ffddbedf60
469,3144,KO,CEO,1550.0,0.0,6239.977,6854.958,963.816,1550.0,59.0,21608.751,2012,2008-07-01,1978-01-01,2017-04-30,MALE,19121610,Soft Drink Manufacturing,2086,162001.25,Medium,25065a12659c670e20785e4f7527a217
470,3144,KO,CEO,1600.0,0.0,6399.988,7113.946,861.912,1600.0,60.0,18175.846,2013,2008-07-01,1978-01-01,2017-04-30,MALE,19121610,Soft Drink Manufacturing,2086,181846.62,Medium,8196b455f9182ed26cf928a51d4a057a
471,3144,KO,CEO,1600.0,0.0,6489.441,9314.144,719.897,1600.0,61.0,18123.482,2014,2008-07-01,1978-01-01,2017-04-30,MALE,19121610,Soft Drink Manufacturing,2086,184332.52,Medium,a4c2f5147a3df49e4fb5721de1c07305
472,3144,KO,CEO,1600.0,0.0,4904.848,2830.597,655.126,1600.0,62.0,14590.571,2015,2008-07-01,1978-01-01,2017-04-30,MALE,19121610,Soft Drink Manufacturing,2086,185759.04,Medium,7e4151c77f606c6f340f650b8d775e89
473,3144,KO,CEO,1600.0,0.0,7552.779,1983.748,792.414,1600.0,63.0,16028.941,2016,2008-07-01,1978-01-01,2017-04-30,MALE,19121610,Soft Drink Manufacturing,2086,177780.48,Medium,71d77d8b0c214bb87fc955c62a98982c
474,3144,KO,CEO,1177.167,0.0,4769.612,1344.54,530.292,1177.167,52.0,10190.104,2017,2017-05-01,,,MALE,19121610,Soft Drink Manufacturing,2086,195402.92,Medium,e5b4c370f27559adac99a8f8dc06b02b
475,3144,KO,CEO,1450.0,0.0,7434.329,2208.151,251.643,1450.0,53.0,16384.123,2018,2017-05-01,,,MALE,19121610,Soft Drink Manufacturing,2086,202089.8,Large,950a07cc5850f8a292902da81c5d8460
476,3144,KO,CEO,1575.0,0.0,8231.11,2603.81,439.075,1575.0,54.0,18000.995,2019,2017-05-01,,,MALE,19121610,Soft Drink Manufacturing,2086,236898.0,Large,8ac71e6edc35a1cb9e84e45edcfe1c49
477,3170,CL,CEO,1150.0,0.0,5483.348,3904.752,258.897,1150.0,57.0,14177.997,2010,2007-07-01,1976-01-01,2019-04-02,MALE,19416210,Soap and Other Detergent Manufacturing,2844,39771.0945,Medium,03351cbe4462b50b013d516126d1ee75
478,3170,CL,CEO,1171.467,0.0,4647.563,4235.754,277.741,1171.467,58.0,12848.838,2011,2007-07-01,1976-01-01,2019-04-02,MALE,19416210,Soap and Other Detergent Manufacturing,2844,44348.863,Medium,7d0675783b435d228586fd2dc47264b1
479,3170,CL,CEO,1204.067,0.0,2405.709,5384.0,272.793,1204.067,59.0,13407.289,2012,2007-07-01,1976-01-01,2019-04-02,MALE,19416210,Soap and Other Detergent Manufacturing,2844,48910.5026,Medium,ba3f55c922117f08b4f30f7028581d07
480,3170,CL,CEO,1238.333,0.0,3834.05,5156.004,248.29,1238.333,60.0,14562.132,2013,2007-07-01,1976-01-01,2019-04-02,MALE,19416210,Soap and Other Detergent Manufacturing,2844,59989.7439,Medium,ad90f6a4378e4f608c665581882127ef
481,3170,CL,CEO,1273.333,0.0,3240.536,5202.002,304.853,1273.333,61.0,13016.609,2014,2007-07-01,1976-01-01,2019-04-02,MALE,19416210,Soap and Other Detergent Manufacturing,2844,62735.4033,Medium,f2e7d3057756f5176c2910fee38ef44b
482,3170,CL,CEO,1309.0,0.0,2967.215,5122.002,306.016,1309.0,62.0,10996.742,2015,2007-07-01,1976-01-01,2019-04-02,MALE,19416210,Soap and Other Detergent Manufacturing,2844,59474.2056,Medium,57c8c9af2c991256e8274d225d4f2b6a
483,3170,CL,CEO,1346.533,0.0,3096.019,5343.886,262.621,1346.533,63.0,12988.083,2016,2007-07-01,1976-01-01,2019-04-02,MALE,19416210,Soap and Other Detergent Manufacturing,2844,57790.653,Medium,58b1a148baa136d9389d395330dc4a18
484,3170,CL,CEO,1359.3,0.0,4208.019,5042.004,193.513,1359.3,64.0,9337.123,2017,2007-07-01,1976-01-01,2019-04-02,MALE,19416210,Soap and Other Detergent Manufacturing,2844,65996.1905,Medium,65a5faeb16c39d17afc62393e95f7fab
485,3170,CL,CEO,1389.825,0.0,2266.292,5042.004,315.629,1389.825,65.0,9638.71,2018,2007-07-01,1976-01-01,2019-04-02,MALE,19416210,Soap and Other Detergent Manufacturing,2844,51360.5818,Medium,a344d565a7582af1fbf3ce372da32ab0
486,3170,CL,CEO,1175.0,0.0,3423.37,3375.0,441.2,1175.0,55.0,10791.417,2019,2019-04-02,,,MALE,19416210,Soap and Other Detergent Manufacturing,2844,58837.6857,Medium,b08bc5ee0658a0070baa6bdaea638daa
487,3221,AON,CEO,1500.0,0.0,17280.702,0.0,52.599,1500.0,47.0,20783.301,2010,2005-04-04,,,MALE,G0403H10,Insurance Agencies and Brokerages,6411,,,16d3060a1f6a135d837425c46d2937ec
488,3221,AON,CEO,1500.0,0.0,9168.251,0.0,49.28,1500.0,48.0,12017.531,2011,2005-04-04,,,MALE,G0403H10,Insurance Agencies and Brokerages,6411,,,cb6645dd99049e7f3b507d3f15e91637
489,3221,AON,CEO,1500.0,0.0,8989.184,0.0,316.386,1500.0,49.0,12723.07,2012,2005-04-04,,,MALE,G0403H10,Insurance Agencies and Brokerages,6411,,,12452799cf431d5fbd3efcda2759a37e
490,3221,AON,CEO,1500.0,0.0,9388.238,0.0,599.735,1500.0,50.0,13535.473,2013,2005-04-04,,,MALE,G0403H10,Insurance Agencies and Brokerages,6411,,,c084bcfebd9fa48c33bc3e3a71f27b45
491,3221,AON,CEO,1500.0,0.0,9880.303,0.0,661.337,1500.0,51.0,13991.64,2014,2005-04-04,,,MALE,G0403H10,Insurance Agencies and Brokerages,6411,,,590cadef09713fe96ed9902ae1b281ec
492,3221,AON,CEO,1500.0,0.0,25552.082,0.0,733.138,1500.0,52.0,29735.22,2015,2005-04-04,,,MALE,G0403H10,Insurance Agencies and Brokerages,6411,24878.258,Medium,da098d96f382fb3761a48d71b82044eb
493,3221,AON,CEO,1500.0,0.0,11064.618,0.0,720.155,1500.0,53.0,15234.773,2016,2005-04-04,,,MALE,G0403H10,Insurance Agencies and Brokerages,6411,29220.86,Medium,be0d5168de3cca9c1f99867e91d9d6e7
494,3221,AON,CEO,1500.0,0.0,11086.351,0.0,723.331,1500.0,54.0,14609.682,2017,2005-04-04,,,MALE,G0403H10,Insurance Agencies and Brokerages,6411,33178.4,Medium,3713232fcb65f856ac4b3a2ceca543bf
495,3221,AON,CEO,1500.0,0.0,12694.073,0.0,669.802,1500.0,55.0,16163.874,2018,2005-04-04,,,MALE,G0403H10,Insurance Agencies and Brokerages,6411,,,f489a41da7d961df0b288945ee630418
496,3221,AON,CEO,1500.0,0.0,13705.798,0.0,802.045,1500.0,56.0,16007.843,2019,2005-04-04,,,MALE,G0403H10,Insurance Agencies and Brokerages,6411,48344.109,Medium,81a872f7755ecb621790c64292deb824
497,3226,CMCSA,CEO,2800.761,0.0,5308.989,5917.38,3205.767,2800.761,50.0,28155.865,2010,2002-11-01,1976-01-01,,MALE,20030N10,Cable and Other Subscription Programming (eff thru,4841,60193.2116,Medium,672635a0ba7e9270f581138c7262ea50
498,3226,CMCSA,CEO,2800.761,0.0,5737.095,5847.83,3397.176,2800.761,51.0,26934.077,2011,2002-11-01,1976-01-01,,MALE,20030N10,Cable and Other Subscription Programming (eff thru,4841,64067.5432,Medium,fc33c0c4645f31a9b5724df85c324595
499,3226,CMCSA,CEO,2800.761,0.0,4753.08,4833.9,3667.183,2800.761,52.0,29124.014,2012,2002-11-01,1976-01-01,,MALE,20030N10,Cable and Other Subscription Programming (eff thru,4841,97880.2338,Medium,6c8f06ba5e04eb79fed1ff1b4307c8a5
500,3226,CMCSA,CEO,2800.761,0.0,5257.2,5332.8,3675.052,2800.761,53.0,26308.324,2013,2002-11-01,1976-01-01,,MALE,20030N10,Cable and Other Subscription Programming (eff thru,4841,134492.2412,Medium,d52b9eab94289b9fdc0863936f8c4f2e
501,3226,CMCSA,CEO,2857.315,0.0,5253.7,5350.925,4003.083,2857.315,54.0,32961.056,2014,2002-11-01,1976-01-01,,MALE,20030N10,Cable and Other Subscription Programming (eff thru,4841,147229.0808,Medium,952166c58353f8c667765f7c1580396c
502,3226,CMCSA,CEO,2928.748,0.0,5350.5,5350.302,4138.463,2928.748,55.0,27520.744,2015,2002-11-01,1976-01-01,,MALE,20030N10,Cable and Other Subscription Programming (eff thru,4841,137824.5191,Medium,9b4f88b6df7d73c8d685ad77a123a962
503,3226,CMCSA,CEO,3013.51,0.0,5348.52,5351.73,4259.931,3013.51,56.0,28641.518,2016,2002-11-01,1976-01-01,,MALE,20030N10,Cable and Other Subscription Programming (eff thru,4841,164049.0591,Medium,3cd3a95da22b6b6a8425b6de29651c89
504,3226,CMCSA,CEO,3103.566,0.0,5337.864,5350.848,4459.415,3103.566,57.0,27376.177,2017,2002-11-01,1976-01-01,,MALE,20030N10,Cable and Other Subscription Programming (eff thru,4841,186012.5454,Medium,e1b8d162b0e5722f364006f29b42914f
505,3226,CMCSA,CEO,3196.313,0.0,5328.517,5351.06,4715.368,3196.313,58.0,29330.869,2018,2002-11-01,1976-01-01,,MALE,20030N10,Cable and Other Subscription Programming (eff thru,4841,154109.0061,Medium,c5000ff91eed9ea9913f1c3c665f6e91
506,3226,CMCSA,CEO,3291.832,0.0,5330.304,5350.324,4863.243,3291.832,59.0,28809.952,2019,2002-11-01,1976-01-01,,MALE,20030N10,Cable and Other Subscription Programming (eff thru,4841,204749.939,Large,b5f7cc4d190dee46712c556d6bdf8bab
507,3231,CMA,CEO,2727.452,0.0,1233.54,757.68,32.18,2727.452,61.0,8366.361,2010,2002-01-01,1995-01-01,2019-04-23,MALE,20034010,Commercial Banking,6020,7456.8384,Small,3e9198f7277f9ca84fb5562ac9f9c1d3
508,3231,CMA,CEO,1170.873,0.0,2127.04,1349.01,9.8,1170.873,62.0,7144.5,2011,2002-01-01,1995-01-01,2019-04-23,MALE,20034010,Commercial Banking,6020,5091.2172,Small,42ae8f5f0678be074a4aced2bb022f6d
509,3231,CMA,CEO,1210.512,0.0,2761.68,1047.682,10.0,1210.512,63.0,7150.359,2012,2002-01-01,1995-01-01,2019-04-23,MALE,20034010,Commercial Banking,6020,5712.2635,Small,2a9cf7061df7b5a005c58b9a1f96ad9a
510,3231,CMA,CEO,1236.154,0.0,3166.123,314.729,10.2,1236.154,64.0,6463.206,2013,2002-01-01,1995-01-01,2019-04-23,MALE,20034010,Commercial Banking,6020,8666.7322,Small,838b7ec1b76ac1139d63160860a2bd07
511,3231,CMA,CEO,1261.154,0.0,3175.039,368.07,10.4,1261.154,65.0,6535.063,2014,2002-01-01,1995-01-01,2019-04-23,MALE,20034010,Commercial Banking,6020,8385.25,Small,1ce25f873c5756217d30b158f1901028
512,3231,CMA,CEO,1289.327,0.0,3193.445,356.208,10.6,1289.327,66.0,6089.28,2015,2002-01-01,1995-01-01,2019-04-23,MALE,20034010,Commercial Banking,6020,7349.8656,Small,7fdcf1af1672c56ca3bcb73b099c0afc
513,3231,CMA,CEO,1265.0,0.0,3187.714,359.281,10.6,1265.0,67.0,6087.595,2016,2002-01-01,1995-01-01,2019-04-23,MALE,20034010,Commercial Banking,6020,11940.6365,Medium,21c401bec6c96f6057d15814b11ce7a7
514,3231,CMA,CEO,1287.116,0.0,3182.436,357.294,10.8,1287.116,68.0,8140.046,2017,2002-01-01,1995-01-01,2019-04-23,MALE,20034010,Commercial Banking,6020,15005.803,Medium,db40419dfc6ea0404bd2cd4c3d45cf1f
515,3231,CMA,CEO,1312.116,0.0,3811.611,429.028,11.0,1312.116,69.0,8527.765,2018,2002-01-01,1995-01-01,2019-04-23,MALE,20034010,Commercial Banking,6020,10996.17,Medium,055be4330ac5430c3885f408d651c260
516,3231,CMA,CEO,874.731,0.0,2688.783,294.158,11.2,874.731,56.0,4833.672,2019,2019-04-23,,,MALE,20034010,Commercial Banking,6020,10195.388,Medium,a32d10a0901ced07f205c32c9db0083f
517,3243,C,CEO,0.001,0.0,0.0,0.0,0.0,0.001,53.0,0.001,2010,2007-12-11,,2012-10-16,MALE,17296742,Commercial Banking,6199,,,3330d156b7861425a18efe41213a5cbd
518,3243,C,CEO,1671.37,5331.452,0.0,7839.581,14.7,7002.822,54.0,14857.103,2011,2007-12-11,,2012-10-16,MALE,17296742,Commercial Banking,6199,,,92e344732f4dd5cb8c08a09a26711be9
519,3243,C,CEO,1750.0,2661.333,3998.589,0.0,15.0,4411.333,55.0,9554.69,2012,2007-12-11,,2012-10-16,MALE,17296742,Commercial Banking,6199,,,99186505c2bddc4cff643d1cf310cb1b
520,3243,C,CEO,1500.0,5200.0,7915.912,0.0,15.3,6700.0,53.0,17554.281,2013,2012-10-15,,2021-02-26,MALE,17296742,Commercial Banking,6199,157853.8527,Medium,c5f52771855f590f2bcb89f92db0c927
521,3243,C,CEO,1500.0,4600.0,7727.757,0.0,15.6,6100.0,54.0,14450.281,2014,2012-10-15,,2021-02-26,MALE,17296742,Commercial Banking,6199,,,690b8954e1a90f3913bf8b963b2ae269
522,3243,C,CEO,1500.0,6000.0,6493.169,0.0,15.9,7500.0,55.0,14595.462,2015,2012-10-15,,2021-02-26,MALE,17296742,Commercial Banking,6199,,,c8274fa618cd2d2ebae145006a7abe3b
523,3243,C,CEO,1500.0,4200.0,7645.356,0.0,30.283,5700.0,56.0,13377.487,2016,2012-10-15,,2021-02-26,MALE,17296742,Commercial Banking,6199,164763.2566,Medium,c32b21347b1faea79d3ca26a7bb0ca8c
524,3243,C,CEO,1500.0,6450.0,9831.752,0.0,16.2,7950.0,57.0,17797.952,2017,2012-10-15,,2021-02-26,MALE,17296742,Commercial Banking,6199,191226.9287,Medium,3a4a5fb55b695a9e203025f54f9f51df
525,3243,C,CEO,1500.0,6750.0,15912.666,0.0,15.96,8250.0,58.0,24178.626,2018,2012-10-15,,2021-02-26,MALE,17296742,Commercial Banking,6199,,,049f8ec57211d079a3512706aef726fc
526,3243,C,CEO,1500.0,6750.0,17237.115,0.0,16.8,8250.0,59.0,25503.915,2019,2012-10-15,,2021-02-26,MALE,17296742,Commercial Banking,6199,168897.2865,Medium,1a9b46528ed64e366485ec19d193abd7
527,3336,DXC,CEO,1107.692,0.0,4602.406,2703.16,212.301,1107.692,60.0,9939.559,2010,2007-05-22,,2012-03-19,MALE,23355L10,Computer Systems Design Services,7370,7527.8591,Small,bd94976b776031148952235e52668f87
528,3336,DXC,CEO,1086.058,0.0,3893.704,2588.553,11190.177,1086.058,61.0,18758.492,2011,2007-05-22,,2012-03-19,MALE,23355L10,Computer Systems Design Services,7370,4646.7179,Small,3594b45f20cd9ebca5eebd06c380d50c
529,3336,DXC,CEO,1250.0,0.0,13656.687,2936.58,442.921,1250.0,60.0,21288.188,2012,2017-04-01,,2019-09-12,MALE,23355L10,Computer Systems Design Services,7370,7392.5737,Small,59039d511de77007deba4d44f12fb05b
530,3336,DXC,CEO,1250.0,0.0,5929.207,3582.098,323.39,1250.0,61.0,13267.195,2013,2017-04-01,,2019-09-12,MALE,23355L10,Computer Systems Design Services,7370,8853.6282,Small,1f288001f0d202a2efc548191a64f04c
531,3336,DXC,CEO,1250.0,0.0,8614.596,3262.979,451.305,1250.0,62.0,15453.88,2014,2017-04-01,,2019-09-12,MALE,23355L10,Computer Systems Design Services,7370,9059.1014,Small,aab88c63eb8882ff1a0942a8efc80ba8
532,3336,DXC,CEO,1250.0,2250.0,16461.437,3577.091,285.203,3500.0,63.0,23823.739,2015,2017-04-01,,2019-09-12,MALE,23355L10,Computer Systems Design Services,7370,4758.9226,Small,2c696307f0b53a4ef7a2828e0d1573f6
533,3336,DXC,CEO,1250.0,3750.0,8178.469,5147.914,357.587,5000.0,64.0,18683.97,2016,2017-04-01,,2019-09-12,MALE,23355L10,Computer Systems Design Services,7370,9751.044,Small,385c71d600bb6f830fa1df23935898cc
534,3336,DXC,CEO,1250.0,0.0,25553.929,0.0,381.38,1250.0,65.0,32185.308,2017,2017-04-01,,2019-09-12,MALE,23355L10,Computer Systems Design Services,7370,28688.8493,Medium,dcd486fe202229c2039b3de4466a28ce
535,3336,DXC,CEO,1250.0,0.0,12476.347,0.0,405.192,1250.0,66.0,17257.898,2018,2017-04-01,,2019-09-12,MALE,23355L10,Computer Systems Design Services,7370,17262.4118,Medium,676c538f827ec033db81a6ac97038497
536,3362,CAG,CEO,1000.0,0.0,2136.0,1675.0,174.954,1000.0,59.0,5425.954,2010,2005-10-01,,2015-04-06,MALE,20588710,"Fruit and Vegetable Canning, Pickling, and Drying",2000,10438.8624,Medium,57b0457b5ba89c2b88b4c4564a7357fc
537,3362,CAG,CEO,1000.0,0.0,2615.0,1630.0,76.57,1000.0,60.0,6881.57,2011,2005-10-01,,2015-04-06,MALE,20588710,"Fruit and Vegetable Canning, Pickling, and Drying",2000,10251.4418,Medium,4316551aec60a6eb210f0081a451d5e5
538,3362,CAG,CEO,1086.538,0.0,2474.0,1465.0,141.477,1086.538,61.0,7653.015,2012,2005-10-01,,2015-04-06,MALE,20588710,"Fruit and Vegetable Canning, Pickling, and Drying",2000,14131.7759,Medium,9af3afe7c6505aef281f6dd1a187fdcb
539,3362,CAG,CEO,1100.0,0.0,2636.426,2239.324,259.121,1100.0,62.0,6784.871,2013,2005-10-01,,2015-04-06,MALE,20588710,"Fruit and Vegetable Canning, Pickling, and Drying",2000,13627.8545,Medium,ee1c55a469c19d2f31697e77a0deb6c2
540,3362,CAG,CEO,1100.0,0.0,2712.729,1728.284,251.324,1100.0,63.0,5792.337,2014,2005-10-01,,2015-04-06,MALE,20588710,"Fruit and Vegetable Canning, Pickling, and Drying",2000,16532.9951,Medium,153ac3847a26265e30519a848dd57c96
541,3362,CAG,CEO,1100.0,0.0,4396.589,1032.499,157.972,1100.0,51.0,9945.81,2015,2015-04-06,,,MALE,20588710,"Fruit and Vegetable Canning, Pickling, and Drying",2000,20019.5705,Medium,0e8cd5e55146e82bb40aaa5e091492aa
542,3362,CAG,CEO,1100.0,0.0,4628.385,1246.952,477.99,1100.0,52.0,9768.276,2016,2015-04-06,,,MALE,20588710,"Fruit and Vegetable Canning, Pickling, and Drying",2000,16052.6808,Medium,cc9c185896b22ef4e79df1dc6b87677b
543,3362,CAG,CEO,1142.308,0.0,6676.835,0.0,404.128,1142.308,53.0,10473.271,2017,2015-04-06,,,MALE,20588710,"Fruit and Vegetable Canning, Pickling, and Drying",2000,14484.1227,Medium,f2699cf207232da0bdae50bd6d32530b
544,3362,CAG,CEO,1192.308,0.0,11173.754,0.0,415.282,1192.308,54.0,14392.748,2018,2015-04-06,,,MALE,20588710,"Fruit and Vegetable Canning, Pickling, and Drying",2000,13012.4955,Medium,d23a020fefe9b103faa7af1ebb82c041
545,3413,ED,CEO,1118.55,0.0,4063.356,0.0,99.559,1118.55,59.0,7087.065,2010,2005-09-01,,2013-12-26,MALE,20911510,Electric Power Generation,4931,14455.4051,Medium,c431aced4fd464a87bc7b684bca5f529
546,3413,ED,CEO,1177.633,0.0,4337.333,0.0,147.098,1177.633,60.0,7466.264,2011,2005-09-01,,2013-12-26,MALE,20911510,Electric Power Generation,4931,18167.9047,Medium,50677371d4a86ac95c66aa10804d36ad
547,3413,ED,CEO,1214.042,0.0,4179.06,0.0,138.96,1214.042,61.0,7109.262,2012,2005-09-01,,2013-12-26,MALE,20911510,Electric Power Generation,4931,16266.1109,Medium,c50734be2126a4f47552f8da615aa607
548,3413,ED,CEO,1244.063,0.0,4870.76,0.0,199.502,1244.063,62.0,7933.125,2013,2005-09-01,,2013-12-26,MALE,20911510,Electric Power Generation,4931,16189.9642,Medium,51398d6b939318fe4550cb57d858df63
549,3413,ED,CEO,1140.0,0.0,3055.887,0.0,54.38,1140.0,53.0,5961.367,2014,2013-12-26,,2020-12-29,MALE,20911510,Electric Power Generation,4931,19332.7448,Medium,72f926430ee136c5a8c622916eea1c0a
550,3413,ED,CEO,1171.35,0.0,3987.654,0.0,59.392,1171.35,54.0,6994.996,2015,2013-12-26,,2020-12-29,MALE,20911510,Electric Power Generation,4931,18831.11,Medium,9c943b807725853c30eefb6a59c6054c
551,3413,ED,CEO,1220.767,0.0,6176.408,0.0,64.256,1220.767,55.0,9698.631,2016,2013-12-26,,2020-12-29,MALE,20911510,Electric Power Generation,4931,22472.4,Medium,7aa099e46314dd95d57ac1ef8082def4
552,3413,ED,CEO,1257.083,0.0,5507.622,0.0,71.792,1257.083,56.0,8701.297,2017,2013-12-26,,2020-12-29,MALE,20911510,Electric Power Generation,4931,26334.5,Medium,45c38a94021f15e00f8155c83e7579e8
553,3413,ED,CEO,1296.667,0.0,4968.812,0.0,74.775,1296.667,57.0,8015.654,2018,2013-12-26,,2020-12-29,MALE,20911510,Electric Power Generation,4931,24543.66,Medium,f0cfdfea8b68abcad4a9cc75ce274ebb
554,3413,ED,CEO,1336.667,0.0,5912.304,0.0,76.469,1336.667,58.0,8946.84,2019,2013-12-26,,2020-12-29,MALE,20911510,Electric Power Generation,4931,30126.51,Medium,de6c661db048c58d63e3ec1cc65d73da
555,3439,CMS,CEO,758.333,0.0,2106.374,0.0,17.976,758.333,52.0,3852.591,2010,2010-05-21,,2016-01-01,MALE,12589610,Electric Power Generation,4931,4643.0808,Small,34d3497e19beb8766aebf95e454c3575
556,3439,CMS,CEO,950.0,0.0,2610.452,0.0,44.035,950.0,53.0,4753.987,2011,2010-05-21,,2016-01-01,MALE,12589610,Electric Power Generation,4931,5610.528,Small,c6b27f17fb68719333058b1523915fb7
557,3439,CMS,CEO,1045.0,0.0,2952.106,0.0,13.578,1045.0,54.0,5107.934,2012,2010-05-21,,2016-01-01,MALE,12589610,Electric Power Generation,4931,6438.0754,Small,4cd78171ee897cb9c786450551e91264
558,3439,CMS,CEO,1075.0,0.0,3089.631,0.0,43.551,1075.0,55.0,5659.432,2013,2010-05-21,,2016-01-01,MALE,12589610,Electric Power Generation,4931,7124.4875,Small,0dc909343eb319b530ec36a784cdb6f4
559,3439,CMS,CEO,1110.0,0.0,3618.055,0.0,45.885,1110.0,56.0,6150.34,2014,2010-05-21,,2016-01-01,MALE,12589610,Electric Power Generation,4931,9562.644,Small,77161e03d183c66a9f3e6234ec362343
560,3439,CMS,CEO,1200.0,0.0,5106.998,0.0,49.385,1200.0,57.0,8108.383,2015,2010-05-21,,2016-01-01,MALE,12589610,Electric Power Generation,4931,10000.041,Medium,315b95ec72cc8a2c021001ec5d155863
561,3439,CMS,CEO,775.0,0.0,1627.067,0.0,156.944,775.0,47.0,3482.555,2016,2016-07-01,,2020-12-01,FEMALE,12589610,Electric Power Generation,4931,11620.5537,Medium,78648b80b19d18a56bcb0057fdd62763
562,3439,CMS,CEO,1100.0,0.0,4263.888,0.0,354.407,1100.0,48.0,6862.295,2017,2016-07-01,,2020-12-01,FEMALE,12589610,Electric Power Generation,4931,13321.9031,Medium,50c47c430d0b32d68bb8fdc11a695891
563,3439,CMS,CEO,1200.0,0.0,4609.71,0.0,404.675,1200.0,49.0,8091.185,2018,2016-07-01,,2020-12-01,FEMALE,12589610,Electric Power Generation,4931,14069.5191,Medium,e044f77273651db6f7a4cf8b00a2a4df
564,3439,CMS,CEO,1250.0,0.0,5381.113,0.0,525.589,1250.0,50.0,8986.702,2019,2016-07-01,,2020-12-01,FEMALE,12589610,Electric Power Generation,4931,17838.0138,Medium,68e20dc3604257609bc37bbe97acd3a8
565,3504,COO,CEO,700.0,315.0,182.7,0.0,16.856,1015.0,63.0,2128.056,2010,2007-11-01,1977-01-01,2018-05-01,MALE,21664840,Ophthalmic Goods Manufacturing,3851,2261.1042,Small,a5d330ee6863ee7b2f1fd9d495fee403
566,3504,COO,CEO,735.0,147.0,871.05,2229.0,33.338,882.0,64.0,4922.746,2011,2007-11-01,1977-01-01,2018-05-01,MALE,21664840,Ophthalmic Goods Manufacturing,3851,3315.7278,Small,871bf64f58733076f0ac1151be99bf76
567,3504,COO,CEO,765.0,286.875,989.4,2420.992,45.897,1051.875,65.0,5313.709,2012,2007-11-01,1977-01-01,2018-05-01,MALE,21664840,Ophthalmic Goods Manufacturing,3851,4649.2712,Small,dd6d16f141b9c36ed2ca1597dc126baa
