Unnamed: 0,GVKEY,TICKER,CEOANN,SALARY,BONUS,STOCK_AWARDS,OPTION_AWARDS,OTHCOMP,TOTAL_CURR,AGE,TDC1,YEAR,BECAMECEO,JOINED_CO,LEFTOFC,GENDER,CUSIP,NAICSDESC,SIC,MKVALT,size_category,signature_index
1310,6733,BBWI,CEO,900.0,0.0,794.107,126.676,253.744,900.0,82.0,3106.827,2019,1963-01-01,1963-08-01,2020-05-14,MALE,07083010,"Cosmetics, Beauty Supplies, and Perfume Stores (ef",5990,6415.32,Small,e5aae395bed1245613d08f496d1ae75f
1311,6742,LNC,CEO,1995.233,0.0,3516.402,0.0,401.698,1995.233,60.0,7166.986,2010,2007-07-06,2006-04-03,2022-05-27,MALE,53418710,Direct Life Insurance Carriers,6311,8780.1454,Small,fa44f5e957a11c347694058c127c535d
1313,6742,LNC,CEO,1075.0,0.0,4247.938,2069.453,671.779,1075.0,62.0,8635.614,2012,2007-07-06,2006-04-03,2022-05-27,MALE,53418710,Direct Life Insurance Carriers,6311,7029.3377,Small,79d3623137112c95c21bc4009a8593da
1356,7017,MRO,CEO,1050.0,500.0,6299.598,1755.082,256.619,1550.0,53.0,11042.549,2015,2013-08-01,,,MALE,56584910,Oil and Gas Extraction,1311,8523.43,Small,2be3d73a5945c920124925abc1d7e460
1381,7085,MAS,CEO,950.769,0.0,2306.27,4324.882,138.797,950.769,61.0,8620.718,2010,2007-07-01,2001-10-01,2014-02-14,MALE,57459910,Plumbing Fixture Fitting and Trim Manufacturing,3430,4413.276,Small,c3af99694c7abc8748318709db585090
1382,7085,MAS,CEO,1000.0,0.0,899.964,4161.6,126.58,1000.0,62.0,6188.144,2011,2007-07-01,2001-10-01,2014-02-14,MALE,57459910,Plumbing Fixture Fitting and Trim Manufacturing,3430,3645.992,Small,c5a9b61fa1d1d3e6127c4ee4354dc9ee
1383,7085,MAS,CEO,1000.0,0.0,0.0,1811.52,142.315,1000.0,63.0,4993.835,2012,2007-07-01,2001-10-01,2014-02-14,MALE,57459910,Plumbing Fixture Fitting and Trim Manufacturing,3430,5814.34,Small,7245ebe9990daa1501ad461df4c94972
1384,7085,MAS,CEO,1000.0,0.0,2040.072,3398.64,319.748,1000.0,64.0,9218.46,2013,2007-07-01,2001-10-01,2014-02-14,MALE,57459910,Plumbing Fixture Fitting and Trim Manufacturing,3430,7958.115,Small,d80290730e12ffc897bb21cd9d9da56c
1385,7085,MAS,CEO,842.788,0.0,1080.062,1286.55,178.638,842.788,51.0,4647.205,2014,2014-02-14,,,MALE,57459910,Plumbing Fixture Fitting and Trim Manufacturing,3430,8694.0,Small,e7839fcc3bf0fb7a7137752a47849966
1386,7085,MAS,CEO,998.461,0.0,2376.001,1595.55,321.407,998.461,52.0,5966.418,2015,2014-02-14,,,MALE,57459910,Plumbing Fixture Fitting and Trim Manufacturing,3430,9353.15,Small,962402f15eb74ee2f86bfbecc1045256
1389,7085,MAS,CEO,1201.2,0.0,3783.562,2087.694,320.383,1201.2,55.0,9854.756,2018,2014-02-14,,,MALE,57459910,Plumbing Fixture Fitting and Trim Manufacturing,3430,8593.636,Small,17335b32efb7ca153f3291a6e9cbcafc
1391,7146,MKC,CEO,910.308,0.0,0.0,1612.672,55.8,910.308,52.0,5475.321,2010,2008-01-01,,2016-02-01,MALE,57978020,Spice and Extract Manufacturing,2090,5855.606,Small,5a37fd84531fe7d8fa65f663a00852a9
1392,7146,MKC,CEO,992.05,0.0,750.0,1685.89,55.8,992.05,53.0,6651.44,2011,2008-01-01,,2016-02-01,MALE,57978020,Spice and Extract Manufacturing,2090,6471.362,Small,8d43a04ade9842f3741176997e0de39d
1393,7146,MKC,CEO,1000.0,0.0,750.0,1322.148,57.569,1000.0,54.0,6130.417,2012,2008-01-01,,2016-02-01,MALE,57978020,Spice and Extract Manufacturing,2090,8550.976,Small,ffb5ac3747ac78f7ce8b34e8d1b3115c
1394,7146,MKC,CEO,1000.0,0.0,750.0,1719.752,57.885,1000.0,55.0,4695.137,2013,2008-01-01,,2016-02-01,MALE,57978020,Spice and Extract Manufacturing,2090,9046.505,Small,d5747a2f024c001ce382b0c933f843d5
1395,7146,MKC,CEO,1000.0,0.0,1000.0,1866.612,63.2,1000.0,56.0,6422.412,2014,2008-01-01,,2016-02-01,MALE,57978020,Spice and Extract Manufacturing,2090,9518.652,Small,d2d0539b89b7aea762b86aa1e032f819
1459,7343,MU,CEO,806.405,807.5,3655.4,3237.051,0.0,1613.905,50.0,9788.856,2010,1994-09-01,1983-02-01,2012-02-01,MALE,59511210,Semiconductor and Related Device Manufacturing,3674,6422.9783,Small,35603a547e4c588fd05d2b228967a61e
1460,7343,MU,CEO,950.0,0.0,3658.38,3245.814,12.25,950.0,51.0,8641.644,2011,1994-09-01,1983-02-01,2012-02-01,MALE,59511210,Semiconductor and Related Device Manufacturing,3674,5817.213,Small,dc0c40eba8f2732b62ba1bb48fa2b96a
1461,7343,MU,CEO,791.135,500.0,2533.56,2248.837,14.018,1291.135,51.0,6163.953,2012,2012-02-01,,2017-05-08,MALE,59511210,Semiconductor and Related Device Manufacturing,3674,6319.917,Small,0d65718e99756f666ae0092a3820abe4
1498,7637,VTRS,CEO,1700.0,0.0,6099.999,2728.516,1152.97,1700.0,49.0,14975.235,2010,2002-09-01,2002-09-01,2012-01-01,MALE,92556V10,Pharmaceutical Preparation Manufacturing,2834,9215.0254,Small,6831a3465b01f84b0718c7a847a329f2
1499,7637,VTRS,CEO,1784.615,900.0,6750.006,2596.054,1157.063,2684.615,50.0,16787.738,2011,2002-09-01,2002-09-01,2012-01-01,MALE,92556V10,Pharmaceutical Preparation Manufacturing,2834,9156.5099,Small,77e9db1c4b1312275fc3385203f798d4
1517,7875,NWL,CEO,1300.0,0.0,3410.0,1666.739,630.648,1300.0,60.0,9329.447,2010,2005-10-16,,2011-07-18,MALE,65122910,Other Miscellaneous Manufacturing,3990,5281.29,Small,c8c7f57eceb7c67346e208026cf3a3e0
1518,7875,NWL,CEO,650.0,0.0,1585.674,1577.0,223.453,650.0,61.0,4452.712,2011,2005-10-16,,2011-07-18,MALE,65122910,Other Miscellaneous Manufacturing,3990,4656.045,Small,8d6f683ebec20ce23fbe9508fd6b6745
1519,7875,NWL,CEO,1200.0,0.0,6335.981,0.0,611.34,1200.0,51.0,9607.002,2012,2011-07-18,,2019-06-28,MALE,65122910,Other Miscellaneous Manufacturing,3990,6389.263,Small,daeda84e975ca44456aabc0b9b97fd37
1520,7875,NWL,CEO,1200.0,0.0,7177.376,0.0,763.673,1200.0,52.0,10853.449,2013,2011-07-18,,2019-06-28,MALE,65122910,Other Miscellaneous Manufacturing,3990,9029.426,Small,41a8a53a13509187e73ca7e97057147a
1525,7875,NWL,CEO,1350.0,0.0,12349.263,0.0,329.194,1350.0,57.0,15547.207,2018,2011-07-18,,2019-06-28,MALE,65122910,Other Miscellaneous Manufacturing,3990,7859.852,Small,f649bba31b0a1469cbbed7ffa11fa63d
1526,7875,NWL,CEO,675.0,0.0,7172.828,0.0,2814.476,675.0,58.0,11846.929,2019,2011-07-18,,2019-06-28,MALE,65122910,Other Miscellaneous Manufacturing,3990,8139.67,Small,a4aa5ce31a7427f8823b226cc344e642
1531,7881,NEM,CEO,1075.0,0.0,5587.034,0.0,64.64,1075.0,55.0,9023.68,2014,2013-03-01,,2019-10-01,MALE,65163910,Gold Ore and Silver Ore Mining (eff from 6/15/2022,1040,9424.863,Small,e6aa35a475481b81ecc722909f50f384
1532,7881,NEM,CEO,1135.783,0.0,9452.443,0.0,50.484,1135.783,56.0,13105.971,2015,2013-03-01,,2019-10-01,MALE,65163910,Gold Ore and Silver Ore Mining (eff from 6/15/2022,1040,9528.4035,Small,ce1f6431e739f1c3deab9324b2f8c75e
1546,7921,NDSN,CEO,534.375,0.0,931.307,873.877,756.374,534.375,56.0,4779.1,2010,2010-01-16,,2019-08-01,MALE,65566310,All Other Miscellaneous General Purpose Machinery,3569,2647.6087,Small,3fa0aac1f6c1b8a1a79517ebbf47fe4d
1547,7921,NDSN,CEO,700.0,0.0,1146.15,859.25,50.044,700.0,57.0,4155.444,2011,2010-01-16,,2019-08-01,MALE,65566310,All Other Miscellaneous General Purpose Machinery,3569,3041.9184,Small,9b82a9aabe10578669fc82af520dc97f
1548,7921,NDSN,CEO,725.0,0.0,1279.7,950.543,73.649,725.0,58.0,4044.98,2012,2010-01-16,,2019-08-01,MALE,65566310,All Other Miscellaneous General Purpose Machinery,3569,3793.0907,Small,019587429915d24b03658f98a58971bf
1549,7921,NDSN,CEO,775.0,0.0,1446.16,1051.974,98.897,775.0,59.0,4147.031,2013,2010-01-16,,2019-08-01,MALE,65566310,All Other Miscellaneous General Purpose Machinery,3569,4629.4756,Small,1076fc031a0f233c75ea090d72b5e262
1550,7921,NDSN,CEO,800.0,0.0,1534.825,1233.462,96.057,800.0,60.0,4958.344,2014,2010-01-16,,2019-08-01,MALE,65566310,All Other Miscellaneous General Purpose Machinery,3569,4779.3993,Small,cf1e39ad4368e751e7fdc78ebc142272
1551,7921,NDSN,CEO,825.0,0.0,1752.298,1425.589,75.158,825.0,61.0,4878.045,2015,2010-01-16,,2019-08-01,MALE,65566310,All Other Miscellaneous General Purpose Machinery,3569,4086.1839,Small,de9717f469058da9eda4d9c8fac4580e
1552,7921,NDSN,CEO,850.0,0.0,1897.868,1416.04,108.904,850.0,62.0,5653.212,2016,2010-01-16,,2019-08-01,MALE,65566310,All Other Miscellaneous General Purpose Machinery,3569,5738.1499,Small,23b7ea5e8e9dabbb30c4774aaa05db0e
1553,7921,NDSN,CEO,875.0,0.0,2347.868,1829.045,87.542,875.0,63.0,6242.83,2017,2010-01-16,,2019-08-01,MALE,65566310,All Other Miscellaneous General Purpose Machinery,3569,7311.9134,Small,16c51e3e0b2a73b2a8e74fcfa9d63c22
1554,7921,NDSN,CEO,925.0,0.0,2509.619,1942.599,82.876,925.0,64.0,6542.344,2018,2010-01-16,,2019-08-01,MALE,65566310,All Other Miscellaneous General Purpose Machinery,3569,7119.3988,Small,7b2509c179ca7bf34f1cb40a0a5818d8
1555,7921,NDSN,CEO,945.0,0.0,2324.884,1709.014,111.133,945.0,65.0,5765.706,2019,2010-01-16,,2019-08-01,MALE,65566310,All Other Miscellaneous General Purpose Machinery,3569,9032.256,Small,c239537e1b0615581856ea624b3dbe85
1566,7970,ES,CEO,1035.0,0.0,1905.964,0.0,31.05,1035.0,65.0,6729.064,2010,2004-03-29,,2012-04-10,MALE,30040W10,"Electric Power Generation, Transmission and Distri",4931,5625.1622,Small,813dcb8f48b425b5d25c90afa4e0cd44
1567,7970,ES,CEO,1063.27,0.0,5780.091,0.0,31.898,1063.27,66.0,8427.759,2011,2004-03-29,,2012-04-10,MALE,30040W10,"Electric Power Generation, Transmission and Distri",4931,6390.1251,Small,2af5900fa771740fb9452156f63d7c49
1576,7974,NI,CEO,858.333,206.0,2063.776,0.0,73.6,1064.333,56.0,4245.709,2010,2005-07-01,,2015-07-01,MALE,65473P10,Natural Gas Distribution,4932,4913.4251,Small,dbe4e98751eba369644c479c63495a8c
1577,7974,NI,CEO,900.0,501.0,2223.823,0.0,77.155,1401.0,57.0,4700.978,2011,2005-07-01,,2015-07-01,MALE,65473P10,Natural Gas Distribution,4932,6710.9437,Small,28dd29737ea9d3a861a6460d89ac4974
1578,7974,NI,CEO,900.0,0.0,2635.436,0.0,79.336,900.0,58.0,4334.772,2012,2005-07-01,,2015-07-01,MALE,65473P10,Natural Gas Distribution,4932,7722.8941,Small,aaf68b3e42a17970955cb2ccb43c0e1f
1581,7974,NI,CEO,650.0,5.75,1764.675,0.0,59.572,655.75,51.0,3074.247,2015,2015-07-01,,2022-02-14,MALE,65473P10,Natural Gas Distribution,4932,6225.8361,Small,c46f367ac1a32a578f6ddb7984f7a6b0
1582,7974,NI,CEO,858.333,54.83,2302.476,0.0,73.349,913.163,52.0,4334.158,2016,2015-07-01,,2022-02-14,MALE,65473P10,Natural Gas Distribution,4932,7154.7624,Small,ddbecdb5f73be4419f71b933f1711258
1583,7974,NI,CEO,943.75,87.75,2624.15,0.0,84.302,1031.5,53.0,5407.202,2017,2015-07-01,,2022-02-14,MALE,65473P10,Natural Gas Distribution,4932,8651.2007,Small,249323cf00f3555c93f183d043b5dcbb
1584,7974,NI,CEO,989.583,0.0,4706.148,0.0,82.784,989.583,54.0,5778.515,2018,2015-07-01,,2022-02-14,MALE,65473P10,Natural Gas Distribution,4932,9439.4021,Small,5fb950c76527d7996beaa1db65acb44f
1597,7982,NTRS,CEO,956.25,0.0,4000.008,3581.932,88.672,956.25,57.0,10226.862,2011,2008-01-01,,2018-01-01,MALE,66585910,Commercial Banking,6020,9558.4169,Small,52a5948f3c369fd77f817a1f217a96af
1656,8151,OKE,CEO,900.0,0.0,3491.288,0.0,123.462,900.0,58.0,5514.75,2010,2007-01-01,2000-05-01,2014-01-31,MALE,68268010,Natural Gas Distribution,4923,5925.0835,Small,01d8ebc925e7c5ad50a16b85f856041f
1657,8151,OKE,CEO,900.0,0.0,4180.0,0.0,115.517,900.0,59.0,6695.517,2011,2007-01-01,2000-05-01,2014-01-31,MALE,68268010,Natural Gas Distribution,4923,8951.176,Small,5f40797096a1899931b7487bdc9bad87
1658,8151,OKE,CEO,950.0,0.0,3339.711,0.0,147.411,950.0,60.0,5487.122,2012,2007-01-01,2000-05-01,2014-01-31,MALE,68268010,Natural Gas Distribution,4923,8760.9713,Small,abcbcd8c3457cc01f88df3e71f061d24
1661,8151,OKE,CEO,700.0,0.0,2275.277,0.0,77.752,700.0,56.0,3308.029,2015,2014-01-30,,2021-06-28,MALE,68268010,Natural Gas Distribution,4923,5171.9665,Small,c97154cdfb7705acbbd257e8b6189a27
1705,8264,PCG,CEO,1657.609,3000.0,2333.358,11102.001,414.474,4657.609,65.0,18507.441,2019,2019-04-01,,2020-06-01,MALE,69331C10,"Electric Power Generation, Transmission and Distri",4931,5752.8062,Small,87a7b927376fc8fdc2a4d42b2b7a50a5
1716,8358,PH,CEO,1097.25,0.0,5983.413,5912.573,105.1,1097.25,60.0,15296.105,2010,2001-07-01,,2015-02-01,MALE,70109410,Fluid Power Valve and Hose Fitting Manufacturing,3490,8943.2578,Small,3bf82b10192fcfce859fb578e0736684
1745,8463,PNR,CEO,991.055,0.0,2717.399,3420.504,202.415,991.055,54.0,9540.435,2010,2001-01-01,,2018-04-30,MALE,G7S00T10,"Measuring, Dispensing, and Other Pumping Equipment",3561,3592.9126,Small,581bda4f162039692a14f5ca343495cf
1746,8463,PNR,CEO,1065.0,0.0,1738.763,1716.495,90.47,1065.0,55.0,8554.492,2011,2001-01-01,,2018-04-30,MALE,G7S00T10,"Measuring, Dispensing, and Other Pumping Equipment",3561,3283.1597,Small,15e75246a8ec7543c91d551f15d9db82
1750,8463,PNR,CEO,1275.795,0.0,3133.36,3132.877,101.657,1275.795,59.0,9504.041,2015,2001-01-01,,2018-04-30,MALE,G7S00T10,"Measuring, Dispensing, and Other Pumping Equipment",3561,8937.9857,Small,0c473c707d30f6443e47a240c8f72f7f
1753,8463,PNR,CEO,852.618,0.0,2850.014,949.997,41.474,852.618,53.0,5986.902,2018,2018-04-30,2007-02-12,,MALE,G7S00T10,"Measuring, Dispensing, and Other Pumping Equipment",3561,6474.1319,Small,078fe21d4becc6673155344aca3153a3
1754,8463,PNR,CEO,950.037,0.0,3150.018,1050.003,37.507,950.037,54.0,5187.565,2019,2018-04-30,2007-02-12,,MALE,G7S00T10,"Measuring, Dispensing, and Other Pumping Equipment",3561,7719.5999,Small,cc6fafe1fc8482b04b3db03554c61dbe
1825,8823,PHM,CEO,1200.0,0.0,1602.3,2120.731,17.936,1200.0,44.0,6635.334,2010,2003-07-01,,2016-09-08,MALE,74586710,New Housing For-Sale Builders  (eff from 6/15/2002,1531,2872.8506,Small,1d6dd5edd55493e4c719636360609581
1826,8823,PHM,CEO,1200.0,0.0,1087.1,729.878,8.186,1200.0,45.0,4865.747,2011,2003-07-01,,2016-09-08,MALE,74586710,New Housing For-Sale Builders  (eff from 6/15/2002,1531,2414.2565,Small,5e38da5449d5ef47adf5b598df975c1d
1827,8823,PHM,CEO,1200.0,0.0,4500.009,0.0,9.495,1200.0,46.0,9059.004,2012,2003-07-01,,2016-09-08,MALE,74586710,New Housing For-Sale Builders  (eff from 6/15/2002,1531,7020.8013,Small,a2cd47ef2f31e409891fa7fc270b6450
1828,8823,PHM,CEO,1200.0,0.0,4500.011,0.0,28.849,1200.0,47.0,13928.86,2013,2003-07-01,,2016-09-08,MALE,74586710,New Housing For-Sale Builders  (eff from 6/15/2002,1531,7767.081,Small,394b20d975ab19009d930bff7dc93e0f
1829,8823,PHM,CEO,1200.0,0.0,5100.019,0.0,53.622,1200.0,48.0,7733.641,2014,2003-07-01,,2016-09-08,MALE,74586710,New Housing For-Sale Builders  (eff from 6/15/2002,1531,7928.5901,Small,420df333bfcfd6da599f23f0b4bf30c2
1830,8823,PHM,CEO,1200.0,0.0,5100.011,0.0,130.608,1200.0,49.0,7934.369,2015,2003-07-01,,2016-09-08,MALE,74586710,New Housing For-Sale Builders  (eff from 6/15/2002,1531,6221.8174,Small,d4b9e3366e97f2584fb63edfc9bce52b
1831,8823,PHM,CEO,1200.0,0.0,14018.279,0.0,34.815,1200.0,50.0,16733.143,2016,2003-07-01,,2016-09-08,MALE,74586710,New Housing For-Sale Builders  (eff from 6/15/2002,1531,5864.8742,Small,ac531e7fb18627a2a5e560b500afb11d
1832,8823,PHM,CEO,900.0,0.0,3250.002,0.0,14.199,900.0,42.0,5770.701,2017,2016-09-08,,,MALE,74586710,New Housing For-Sale Builders  (eff from 6/15/2002,1531,9534.504,Small,38817eac558e9181451e8bf840c9acfb
1833,8823,PHM,CEO,942.308,0.0,4600.004,0.0,21.162,942.308,43.0,9792.171,2018,2016-09-08,,,MALE,74586710,New Housing For-Sale Builders  (eff from 6/15/2002,1531,7202.0889,Small,cdc98efc2ca4bcfedc3e192540e4a013
1835,8898,RJF,CEO,409.0,2180.001,43.73,271.551,156.996,2589.001,55.0,3061.278,2010,2010-05-01,,,MALE,75473010,Investment Banking and Securities Intermediation (,6211,3164.8569,Small,18fe1303dd8ca83ee4f90cb11058576b
1836,8898,RJF,CEO,421.75,2700.025,419.999,0.0,169.402,3121.775,56.0,3711.176,2011,2010-05-01,,,MALE,75473010,Investment Banking and Securities Intermediation (,6211,3281.5257,Small,248b98c36481180995d388e612d9bae9
1837,8898,RJF,CEO,432.5,2750.032,799.975,371.538,164.707,3182.532,57.0,4518.752,2012,2010-05-01,,,MALE,75473010,Investment Banking and Securities Intermediation (,6211,5048.0611,Small,1a4f3940804edba7657c36530bc94732
1838,8898,RJF,CEO,442.5,3200.025,849.968,156.75,132.799,3642.525,58.0,4782.042,2013,2010-05-01,,,MALE,75473010,Investment Banking and Securities Intermediation (,6211,5815.3402,Small,6ffd58ea7c025af5cac8c37fda82fff3
1839,8898,RJF,CEO,445.0,3450.036,1781.975,206.564,125.094,3895.036,59.0,6008.669,2014,2010-05-01,,,MALE,75473010,Investment Banking and Securities Intermediation (,6211,7565.6567,Small,f5ba249ade65142cbf3b6373e5c835d2
1840,8898,RJF,CEO,445.0,4325.03,1549.964,195.192,107.119,4770.03,60.0,6622.305,2015,2010-05-01,,,MALE,75473010,Investment Banking and Securities Intermediation (,6211,7093.07,Small,918e76393f9ba23321a589d7a67e91bb
1841,8898,RJF,CEO,445.0,4575.034,2997.97,0.0,231.809,5020.034,61.0,8249.813,2016,2010-05-01,,,MALE,75473010,Investment Banking and Securities Intermediation (,6211,8239.3345,Small,283a3ae5c0229153ab3ece69e1887bad
1845,9203,ROK,CEO,993.962,0.0,1847.428,2455.713,75.49,993.962,59.0,7283.614,2010,2004-02-04,,2016-07-01,MALE,77390310,Relay and Industrial Control Manufacturing,3620,8747.141,Small,f3a600b2de1deb1d31b5fa6aef466359
1846,9203,ROK,CEO,1092.414,0.0,1882.954,2879.184,81.054,1092.414,60.0,8047.606,2011,2004-02-04,,2016-07-01,MALE,77390310,Relay and Industrial Control Manufacturing,3620,7946.4,Small,08f372d2ac68b489c7e7c6f8c3d5431e
1847,9203,ROK,CEO,1122.5,0.0,2391.102,2392.3,82.348,1122.5,61.0,6909.45,2012,2004-02-04,,2016-07-01,MALE,77390310,Relay and Industrial Control Manufacturing,3620,9723.09,Small,b02b65cd21149656a31948f15a435414
1855,9225,ROL,CEO,1000.0,0.0,919.0,0.0,169.651,1000.0,65.0,3023.762,2010,2001-07-24,,2023-01-01,MALE,77571110,Exterminating and Pest Control Services,7340,2906.8248,Small,b47f80e7471fe989554f3e6c82d2e6e5
1856,9225,ROL,CEO,1000.0,0.0,965.0,0.0,165.056,1000.0,66.0,2957.298,2011,2001-07-24,,2023-01-01,MALE,77571110,Exterminating and Pest Control Services,7340,3249.6972,Small,cb38cd04323f61c7a60a95ce95462f89
1857,9225,ROL,CEO,1000.0,0.0,1137.0,0.0,169.172,1000.0,67.0,3119.67,2012,2001-07-24,,2023-01-01,MALE,77571110,Exterminating and Pest Control Services,7340,3218.1706,Small,3b12a176624b2058b0dbcb7c2f0b4937
1858,9225,ROL,CEO,1000.0,0.0,1214.5,0.0,183.034,1000.0,68.0,2987.191,2013,2001-07-24,,2023-01-01,MALE,77571110,Exterminating and Pest Control Services,7340,4418.2206,Small,319e2c9842e3fc0224cb1b10418dd48b
1859,9225,ROL,CEO,1000.0,0.0,1207.08,0.0,101.165,1000.0,69.0,3308.245,2014,2001-07-24,,2023-01-01,MALE,77571110,Exterminating and Pest Control Services,7340,4816.7782,Small,d537025552645ac2219ab9f1bff723cd
1860,9225,ROL,CEO,1000.0,0.0,1412.88,0.0,236.875,1000.0,70.0,3649.755,2015,2001-07-24,,2023-01-01,MALE,77571110,Exterminating and Pest Control Services,7340,5660.5227,Small,003b7e59598d15143fb3f2f6fcad74a2
1861,9225,ROL,CEO,1000.0,0.0,1666.35,0.0,222.427,1000.0,71.0,3840.51,2016,2001-07-24,,2023-01-01,MALE,77571110,Exterminating and Pest Control Services,7340,7357.0138,Small,51f18c8ab5a73b90f525016288b926fa
1865,9248,ROST,CEO,1147.427,0.0,7800.026,0.0,401.803,1147.427,59.0,11669.734,2010,1996-09-01,,2014-05-01,MALE,77829610,Family Clothing Stores (eff thru 6/14/2022),5651,7697.7076,Small,2ae48f323b646e8c1c2b07b5c220978a
1885,9555,SEE,CEO,670.833,0.0,4218.763,0.0,50.486,670.833,65.0,4940.082,2010,2000-03-01,,2013-03-01,MALE,81211K10,Unlaminated Plastics Film and Sheet (except Packag,3081,4054.3377,Small,d3ea20f89c97fed0c033d354b16b2ce0
1886,9555,SEE,CEO,675.0,0.0,4993.758,0.0,46.141,675.0,66.0,5714.885,2011,2000-03-01,,2013-03-01,MALE,81211K10,Unlaminated Plastics Film and Sheet (except Packag,3081,3305.387,Small,4755bf025ea3b7a5bd8b09fa5dc74fae
1887,9555,SEE,CEO,195.833,0.0,5400.0,0.0,20.2,195.833,67.0,5616.033,2012,2000-03-01,,2013-03-01,MALE,81211K10,Unlaminated Plastics Film and Sheet (except Packag,3081,3406.7106,Small,9d8cea9b40f4d499f2a2db855ddf5286
1888,9555,SEE,CEO,1016.667,0.0,6158.787,0.0,226.383,1016.667,58.0,8301.837,2013,2013-03-01,,2017-12-31,MALE,81211K10,Unlaminated Plastics Film and Sheet (except Packag,3081,6680.576,Small,72a68ccd527522cf66df2b077be22941
1889,9555,SEE,CEO,1150.0,0.0,10775.959,0.0,37.2,1150.0,59.0,11963.16,2014,2013-03-01,,2017-12-31,MALE,81211K10,Unlaminated Plastics Film and Sheet (except Packag,3081,8932.8728,Small,6e6feb1a74c0f5c9c7e41f10fabac65a
1890,9555,SEE,CEO,1180.188,0.0,6918.394,0.0,31.8,1180.188,60.0,8130.382,2015,2013-03-01,,2017-12-31,MALE,81211K10,Unlaminated Plastics Film and Sheet (except Packag,3081,8742.1798,Small,6a13a56d8d818847f468b20945bd85fa
1891,9555,SEE,CEO,1250.0,0.0,13527.824,0.0,31.8,1250.0,61.0,14809.624,2016,2013-03-01,,2017-12-31,MALE,81211K10,Unlaminated Plastics Film and Sheet (except Packag,3081,8772.4739,Small,5bc6aed920617e8c3bebc4267aee2df6
1892,9555,SEE,CEO,1250.0,0.0,7559.026,0.0,24.3,1250.0,62.0,10888.951,2017,2013-03-01,,2017-12-31,MALE,81211K10,Unlaminated Plastics Film and Sheet (except Packag,3081,8311.7828,Small,04eccfb809b4b20a29f01b7c5e8532cc
1893,9555,SEE,CEO,1150.0,0.0,7725.109,0.0,59.118,1150.0,56.0,8934.226,2018,2018-01-01,,,MALE,81211K10,Unlaminated Plastics Film and Sheet (except Packag,3081,5422.9854,Small,86385b5f2611c5e021f71b1162ec5536
1894,9555,SEE,CEO,1171.562,0.0,7772.975,0.0,28.0,1171.562,57.0,8972.537,2019,2018-01-01,,,MALE,81211K10,Unlaminated Plastics Film and Sheet (except Packag,3081,6154.2528,Small,15303eb9951bdd1da71869cd8f20e1f6
1895,9667,SHW,CEO,1221.987,0.0,2095.925,1964.476,367.812,1221.987,53.0,7735.201,2010,1999-10-01,1983-01-01,2015-12-31,MALE,82434810,Paint and Coating Manufacturing,2851,8963.0088,Small,33eb5c37d7f7320285a5a22898c954b9
1896,9667,SHW,CEO,1221.987,0.0,2774.922,2212.752,432.387,1221.987,54.0,8150.048,2011,1999-10-01,1983-01-01,2015-12-31,MALE,82434810,Paint and Coating Manufacturing,2851,9271.0466,Small,3ca6d16fa3826983b131bbbd4eccae5c
1905,9771,AOS,CEO,1000.0,0.0,829.521,831.533,163.26,1000.0,61.0,5606.814,2010,2006-01-01,2004-01-01,2012-01-01,MALE,83186520,Major Household Appliance Manufacturing (eff from,3630,1745.3206,Small,17d4899d73d36a67f641bb8f70d95340
1906,9771,AOS,CEO,1000.0,1000.0,991.645,990.149,166.955,2000.0,62.0,6666.749,2011,2006-01-01,2004-01-01,2012-01-01,MALE,83186520,Major Household Appliance Manufacturing (eff from,3630,1838.5792,Small,881545f246de7b8b4dcff93b3cb38846
1907,9771,AOS,CEO,576.8,0.0,395.342,396.486,86.805,576.8,60.0,2230.933,2012,2013-01-01,,2018-09-01,MALE,83186520,Major Household Appliance Manufacturing (eff from,3630,2914.6539,Small,01c6dfd44f7c76d67addb0f9b2a7027f
1908,9771,AOS,CEO,850.0,0.0,726.388,727.102,256.837,850.0,61.0,4247.827,2013,2013-01-01,,2018-09-01,MALE,83186520,Major Household Appliance Manufacturing (eff from,3630,4921.4317,Small,cac7270c844b6d39deb3772c949e1a6c
1909,9771,AOS,CEO,932.0,0.0,857.372,857.672,133.715,932.0,62.0,4761.759,2014,2013-01-01,,2018-09-01,MALE,83186520,Major Household Appliance Manufacturing (eff from,3630,5043.054,Small,45a7d1652aa94c3734281974be95950a
1910,9771,AOS,CEO,980.0,0.0,907.568,907.465,150.376,980.0,63.0,5850.159,2015,2013-01-01,,2018-09-01,MALE,83186520,Major Household Appliance Manufacturing (eff from,3630,6737.6963,Small,da742acc910bc3caa9198b208587f5f1
1911,9771,AOS,CEO,1000.0,0.0,976.703,976.803,158.38,1000.0,64.0,5896.885,2016,2013-01-01,,2018-09-01,MALE,83186520,Major Household Appliance Manufacturing (eff from,3630,8212.4314,Small,a50e2ff4ed52cf77dd3e1d180d979690
1913,9771,AOS,CEO,930.0,0.0,857.931,858.007,152.165,930.0,59.0,3643.103,2019,2018-09-01,,,MALE,83186520,Major Household Appliance Manufacturing (eff from,3630,7735.4021,Small,19b39c33391b1045f14dfbfd719c870e
